id,TARGET
EK202310210412,132.47802734375
EK202310193015,148.170654296875
EK202310160429,154.556396484375
EK202310203227,139.710693359375
EK202310144260,137.973876953125
EK202310231994,146.679443359375
EK202310169556,142.673828125
EK202310112231,146.399169921875
EK202310179305,122.162841796875
EK202310111693,134.603271484375
EK202310163778,149.411376953125
EK202310197562,160.517822265625
EK202310147780,145.323486328125
EK202310165497,176.260986328125
EK202310191527,137.977783203125
EK202310106149,131.324951171875
EK202310179787,116.250732421875
EK202310247018,163.117431640625
EK202310177578,158.2783203125
EK202310138872,168.351318359375
EK202310204378,130.684326171875
EK202310146296,135.996826171875
EK202310110160,135.590576171875
EK202310179095,160.326904296875
EK202310220481,118.218017578125
EK202310227227,160.559326171875
EK202310234336,154.858154296875
EK202310145809,132.055908203125
EK202310209306,147.558837890625
EK202310225649,133.87841796875
EK202310226704,152.366455078125
EK202310157072,155.754150390625
EK202310121530,133.613037109375
EK202310165600,139.203857421875
EK202310197233,152.2373046875
EK202310184332,132.03564453125
EK202310143743,142.1103515625
EK202310154640,140.581787109375
EK202310158286,133.94287109375
EK202310123880,140.179931640625
EK202310182423,163.333984375
EK202310124053,132.133056640625
EK202310206144,137.850830078125
EK202310140890,156.502197265625
EK202310127015,130.587646484375
EK202310134941,147.276611328125
EK202310119304,141.181640625
EK202310212796,140.388427734375
EK202310108377,125.571533203125
EK202310174180,137.488037109375
EK202310239157,144.231201171875
EK202310216632,149.30517578125
EK202310172285,136.767578125
EK202310150279,162.109619140625
EK202310186491,110.80029296875
EK202310197932,143.7802734375
EK202310120172,132.874267578125
EK202310216664,148.169677734375
EK202320006884,161.39892578125
EK202310178918,146.99365234375
EK202310144935,138.252685546875
EK202310141510,131.277099609375
EK202310216762,137.718017578125
EK202310106406,128.153076171875
EK202310111996,121.475830078125
EK202310208681,137.70947265625
EK202310226247,128.88232421875
EK202310113253,160.552490234375
EK202310122999,145.22021484375
EK202310155079,158.521728515625
EK202310160222,132.162841796875
EK202310210742,133.848388671875
EK202310156801,153.37744140625
EK202310159360,150.2373046875
EK202310180024,132.798828125
EK202310213928,141.568115234375
EK202310152334,139.078857421875
EK202310245937,124.14453125
EK202310164808,160.13720703125
EK202310146870,140.221435546875
EK202310163950,154.350830078125
EK202310195716,140.05322265625
EK202310150305,150.249755859375
EK202310229713,131.993408203125
EK202310188916,156.536376953125
EK202310121395,138.121826171875
EK202310160376,130.888427734375
EK202310244651,145.946044921875
EK202310150169,131.985595703125
EK202310110958,139.144775390625
EK202310143966,133.17822265625
EK202310221741,155.883056640625
EK202310187012,152.653076171875
EK202310193822,178.7158203125
EK202310172094,140.849609375
EK202310178633,149.18017578125
EK202310117674,135.9208984375
EK202310133805,137.998046875
EK202310180948,163.261962890625
EK202310203849,143.034423828125
EK202310149491,172.3203125
EK202310216830,160.154296875
EK202310229432,126.38134765625
EK202310109652,145.84814453125
EK202310181925,167.090576171875
EK202310196245,138.711669921875
EK202310248098,139.1787109375
EK202310183221,165.927978515625
EK202310196195,163.991455078125
EK202310197137,141.202392578125
EK202310110247,154.059814453125
EK202310144126,142.20556640625
EK202310156911,164.413818359375
EK202310224215,141.52294921875
EK202310236337,147.916259765625
EK202310188431,148.7626953125
EK202310137114,165.87890625
EK202310115030,149.164306640625
EK202310117460,116.090087890625
EK202310162361,136.787841796875
EK202310130281,174.626708984375
EK202310148428,143.740478515625
EK202310163311,145.992431640625
EK202310145526,137.107177734375
EK202310235374,127.407958984375
EK202310156223,146.475830078125
EK202310151269,140.4990234375
EK202310150741,144.933349609375
EK202310225372,155.452880859375
EK202310133344,147.684326171875
EK202310127071,129.010009765625
EK202310152237,153.30126953125
EK202310244229,128.21875
EK202310167190,149.4189453125
EK202310154488,158.489501953125
EK202310211108,130.899658203125
EK202310114416,158.786865234375
EK202310222978,165.572998046875
EK202310187337,172.550048828125
EK202310195712,172.112548828125
EK202310176238,157.338134765625
EK202310204719,158.678955078125
EK202310184298,141.554443359375
EK202310215525,147.3525390625
EK202310154861,129.365478515625
EK202310200739,122.997314453125
EK202310242424,130.276611328125
EK202310247300,128.05029296875
EK202310116475,136.547119140625
EK202310225458,131.377685546875
EK202310126918,139.093994140625
EK202310185579,123.021240234375
EK202310241455,134.097900390625
EK202310209465,141.821533203125
EK202310142842,136.88330078125
EK202310185122,147.3955078125
EK202310223530,138.015380859375
EK202310188514,137.860107421875
EK202310171731,139.559326171875
EK202310130376,152.7392578125
EK202310222189,131.009033203125
EK202310106430,142.1572265625
EK202310127369,135.30126953125
EK202310236443,130.872802734375
EK202310182405,150.1337890625
EK202310210187,130.976318359375
EK202310116888,133.422607421875
EK202310173132,158.92822265625
EK202310108743,135.319091796875
EK202310125006,132.339111328125
EK202310213574,133.823974609375
EK202310165356,135.96484375
EK202310149418,155.18359375
EK202310198882,128.49462890625
EK202310231320,139.791015625
EK202310205653,144.81298828125
EK202310198599,145.165771484375
EK202310199963,139.789306640625
EK202310173699,134.639892578125
EK202310245726,126.17724609375
EK202320006040,180.93408203125
EK202310154743,141.46142578125
EK202310188160,135.191162109375
EK202310214367,167.168701171875
EK202310103702,126.919677734375
EK202310127965,144.339599609375
EK202310203245,153.30322265625
EK202310139888,151.029296875
EK202310108972,141.56201171875
EK202310004612,128.270751953125
EK202310143552,147.093505859375
EK202310120024,153.404541015625
EK202310221518,146.732177734375
EK202310180966,166.999267578125
EK202310193489,140.281494140625
EK202310117005,129.195556640625
EK202310213271,150.672607421875
EK202310120394,138.3759765625
EK202310183259,146.2900390625
EK202310125697,154.669677734375
EK202310110553,144.255126953125
EK202310150138,141.891357421875
EK202310169349,131.4501953125
EK202310224959,130.462890625
EK202310003872,141.676513671875
EK202310189922,155.617431640625
EK202310196746,163.590576171875
EK202310189397,143.0810546875
EK202310154076,165.776123046875
EK202310003409,130.515869140625
EK202310132461,137.43603515625
EK202310114430,137.552001953125
EK202310207939,139.621826171875
EK202310219274,129.644775390625
EK202310226342,152.647705078125
EK202310127397,137.71875
EK202310237125,130.5126953125
EK202310214068,165.9755859375
EK202310184942,154.459716796875
EK202310113334,130.049560546875
EK202310121808,125.09716796875
EK202310134472,134.888916015625
EK202310213189,142.286865234375
EK202310200986,135.1005859375
EK202310183319,143.1904296875
EK202310138451,124.146484375
EK202310134480,127.468505859375
EK202310248001,162.5859375
EK202310215511,135.701904296875
EK202310148692,167.560546875
EK202310003356,133.154052734375
EK202310186363,140.5732421875
EK202310117649,142.6240234375
EK202310107222,130.04248046875
EK202310140103,134.885986328125
EK202310162055,171.79248046875
EK202310160543,148.963134765625
EK202310104526,137.71435546875
EK202310111072,148.312255859375
EK202310144115,140.197998046875
EK202310227753,159.951416015625
EK202310168401,162.23486328125
EK202310225278,140.20556640625
EK202310121727,123.4833984375
EK202310209068,152.564697265625
EK202310117324,141.696044921875
EK202310119649,133.369140625
EK202310154151,134.974365234375
EK202310235668,127.590087890625
EK202310197052,134.87548828125
EK202310133218,144.246826171875
EK202310228623,134.542236328125
EK202310236771,145.954833984375
EK202320007756,143.774169921875
EK202310123680,135.587158203125
EK202310153796,150.04443359375
EK202310184256,162.948486328125
EK202310189360,145.363037109375
EK202310169170,140.928466796875
EK202310238568,160.396728515625
EK202310147463,142.5576171875
EK202310246348,130.001220703125
EK202310146645,136.437255859375
EK202310112043,130.255126953125
EK202310126693,143.222900390625
EK202310105633,129.9287109375
EK202310108187,154.85107421875
EK202310142659,140.438232421875
EK202310154109,154.708251953125
EK202310187961,168.77587890625
EK202310138151,134.103271484375
EK202310145768,132.90625
EK202310204437,133.273193359375
EK202310234444,134.83984375
EK202310146920,131.272216796875
EK202310191972,149.89501953125
EK202310135664,135.841796875
EK202310136647,171.8056640625
EK202310149136,139.774658203125
EK202310004755,130.559326171875
EK202310003806,133.827392578125
EK202320005862,152.001220703125
EK202310238222,128.061767578125
EK202310165638,143.766845703125
EK202310195278,144.21923828125
EK202310191050,145.2392578125
EK202310165081,182.388427734375
EK202310141108,143.399658203125
EK202310225501,133.931396484375
EK202310190006,169.537109375
EK202310232901,166.055419921875
EK202310183145,146.857177734375
EK202310133834,166.364501953125
EK202310111865,139.615234375
EK202310233162,133.850341796875
EK202310144096,140.018310546875
EK202310241460,152.06787109375
EK202310148061,144.184326171875
EK202310123096,134.575927734375
EK202310168745,134.072021484375
EK202310232533,137.056396484375
EK202310238139,143.588134765625
EK202310107671,147.540283203125
EK202310003635,142.100830078125
EK202310160939,143.064208984375
EK202310165138,155.8935546875
EK202310177363,152.386474609375
EK202310140380,150.317626953125
EK202310127640,133.80615234375
EK202310145483,135.2763671875
EK202310144142,143.42919921875
EK202310182466,156.67919921875
EK202310134774,135.447998046875
EK202310239504,145.906982421875
EK202310179694,131.45751953125
EK202310105818,143.665283203125
EK202310206801,141.034423828125
EK202310133427,141.67822265625
EK202310172349,127.43212890625
EK202310144166,146.959716796875
EK202310118960,119.222412109375
EK202310199115,153.872314453125
EK202310213777,155.559814453125
EK202310232118,145.643798828125
EK202310204757,145.418701171875
EK202310241858,138.712158203125
EK202310204589,158.263427734375
EK202310224131,140.64013671875
EK202310160384,153.7666015625
EK202310158733,149.9931640625
EK202310139320,131.22607421875
EK202310186373,160.32470703125
EK202310207408,133.3251953125
EK202310202032,130.491943359375
EK202310191726,139.49609375
EK202310237659,136.549072265625
EK202310202929,158.518310546875
EK202310138221,132.156982421875
EK202310213944,150.319091796875
EK202310217592,143.09228515625
EK202310156873,143.618896484375
EK202310154026,130.18505859375
EK202310227896,139.193115234375
EK202310165724,171.54296875
EK202310160534,129.293212890625
EK202310238733,146.974365234375
EK202310187242,166.265380859375
EK202310160829,153.41015625
EK202310160276,156.116943359375
EK202310137939,123.574462890625
EK202310200291,137.357666015625
EK202310238138,130.502685546875
EK202310217144,141.950439453125
EK202310196491,144.193115234375
EK202320006298,153.06103515625
EK202310228178,127.16162109375
EK202310138802,133.793701171875
EK202310240713,148.743896484375
EK202310175243,154.24755859375
EK202310207967,120.699951171875
EK202310107352,146.64013671875
EK202310211309,136.19970703125
EK202310131783,143.18359375
EK202310166826,146.862060546875
EK202310112512,126.339111328125
EK202310153955,159.544921875
EK202310223762,140.719970703125
EK202310220803,134.304931640625
EK202310191806,130.444091796875
EK202310139794,135.565185546875
EK202310004495,145.87158203125
EK202310165321,134.9033203125
EK202310152644,135.617431640625
EK202310107844,142.416748046875
EK202310224636,137.614013671875
EK202310182912,146.544677734375
EK202310227725,134.656005859375
EK202310129401,135.535888671875
EK202310132710,133.180419921875
EK202310167591,152.94091796875
EK202310209362,137.38623046875
EK202310191553,162.660400390625
EK202310191129,137.129638671875
EK202310229273,136.002197265625
EK202310177141,148.361572265625
EK202310210987,126.474853515625
EK202310246808,124.339111328125
EK202310186424,139.971923828125
EK202310243671,149.043701171875
EK202310157978,128.81396484375
EK202310141176,141.1484375
EK202310166632,165.234619140625
EK202310188518,149.999755859375
EK202310176726,147.571533203125
EK202310232858,169.600830078125
EK202310203103,140.885498046875
EK202310172581,133.849853515625
EK202310129669,136.072021484375
EK202310149026,150.602294921875
EK202310151271,144.197998046875
EK202310164311,134.59619140625
EK202310193156,148.663818359375
EK202310183315,140.156005859375
EK202310129742,165.47509765625
EK202310244163,147.828369140625
EK202310162820,136.331787109375
