id,TARGET
EK202310108212,128.16666666666666
EK202310233950,139.1
EK202310157041,142.36666666666667
EK202310104522,128.6
EK202310175972,161.8
EK202310225965,142.6
EK202310138403,130.43333333333334
EK202310234452,141.76666666666668
EK202310104614,162.3
EK202310117970,135.63333333333333
EK202310128727,140.0
EK202310190230,135.83333333333334
EK202310201465,145.93333333333334
EK202310197534,164.9
EK202310171846,133.26666666666668
EK202310193751,148.63333333333333
EK202310242967,130.23333333333332
EK202310112852,158.1
EK202310132804,150.1
EK202310127612,128.76666666666668
EK202310136082,176.2
EK202310186665,147.43333333333334
EK202310156519,135.86666666666667
EK202310108430,154.33333333333334
EK202310164930,146.86666666666667
EK202310153971,168.43333333333334
EK202310129412,128.56666666666666
EK202310124383,129.5
EK202310215858,154.93333333333334
EK202310104131,138.8
EK202310185040,151.2
EK202310119251,151.73333333333332
EK202310191724,150.96666666666667
EK202310149922,127.53333333333333
EK202310176193,138.16666666666666
EK202310204311,152.66666666666666
EK202310248324,160.1
EK202310120496,135.9
EK202310233548,136.53333333333333
EK202310219178,143.13333333333333
EK202310114723,141.46666666666667
EK202310185832,171.7
EK202310106587,153.63333333333333
EK202310239252,141.16666666666666
EK202310208710,138.0
EK202310244056,128.0
EK202310223702,128.0
EK202310236969,141.26666666666668
EK202310196070,148.8
EK202310227710,130.83333333333334
EK202310119702,141.1
EK202310143351,143.8
EK202310144967,129.6
EK202310207097,132.73333333333332
EK202310193281,128.86666666666667
EK202310223068,154.03333333333333
EK202310158743,150.43333333333334
EK202310142353,156.2
EK202310154024,146.5
EK202310136326,128.3
EK202320006526,152.76666666666668
EK202310240160,143.56666666666666
EK202310230270,131.9
EK202310209591,136.86666666666667
EK202310201937,145.46666666666667
EK202310138686,146.66666666666666
EK202310125946,148.6
EK202310112949,138.73333333333332
EK202310128660,162.7
EK202310223565,137.8
EK202310155372,153.3
EK202310229467,148.6
EK202310232289,148.73333333333332
EK202310142439,152.73333333333332
EK202310128595,127.2
EK202310228661,126.3
EK202310220811,133.76666666666668
EK202310104677,141.1
EK202310108708,161.3
EK202310235044,128.76666666666668
EK202310141363,132.2
EK202310174855,152.83333333333334
EK202310154755,134.33333333333334
EK202310157326,139.63333333333333
EK202310228659,141.5
EK202310215026,166.56666666666666
EK202310177129,137.1
EK202310178830,167.06666666666666
EK202310222959,132.33333333333334
EK202320007347,124.56666666666666
EK202310153807,160.53333333333333
EK202310165563,157.23333333333332
EK202310240070,137.6
EK202310171642,145.03333333333333
EK202310221419,149.4
EK202310210258,146.6
EK202310108225,141.33333333333334
EK202310156515,148.73333333333332
EK202320006021,172.6
EK202310214746,147.63333333333333
EK202310166648,142.73333333333332
EK202310243041,139.76666666666668
EK202310227731,126.73333333333333
EK202310118513,131.1
EK202310240129,135.63333333333333
EK202310140813,147.6
EK202310181628,146.1
EK202310126085,133.03333333333333
EK202310246101,147.53333333333333
EK202310113312,136.2
EK202310217968,141.2
EK202310213114,132.4
EK202310219800,139.3
EK202310184495,145.0
EK202310119316,130.53333333333333
EK202310180007,145.9
EK202310199156,137.13333333333333
EK202310177234,148.93333333333334
EK202310226743,139.5
EK202310189141,142.03333333333333
EK202320006005,151.26666666666668
EK202310227823,138.86666666666667
EK202310174022,141.8
EK202310134374,139.5
EK202310200180,127.86666666666666
EK202310161433,153.5
EK202310121700,152.66666666666666
EK202310237451,141.36666666666667
EK202310192827,160.06666666666666
EK202310160428,155.26666666666668
EK202310205223,148.86666666666667
EK202310111659,146.3
EK202310218773,148.13333333333333
EK202310161247,136.5
EK202310109618,149.83333333333334
EK202310155619,134.5
EK202310135096,142.46666666666667
EK202310188704,141.4
EK202310198311,159.06666666666666
EK202310138345,149.56666666666666
EK202310187653,127.16666666666667
EK202310223676,144.3
EK202310165688,129.56666666666666
EK202310104779,148.76666666666668
EK202320007241,182.43333333333334
EK202310247012,140.46666666666667
EK202310115649,132.7
EK202310158687,137.06666666666666
EK202310139898,149.23333333333332
EK202310183012,132.0
EK202310189323,180.93333333333334
EK202310236084,137.46666666666667
EK202310187745,136.7
EK202310213754,141.26666666666668
EK202310207691,129.1
EK202310213360,139.33333333333334
EK202310134511,126.73333333333333
EK202310162421,131.66666666666666
EK202310137854,163.86666666666667
EK202310150901,140.2
EK202310114810,142.53333333333333
EK202310110564,141.03333333333333
EK202310188498,127.9
EK202310122137,131.86666666666667
EK202310234827,148.1
EK202310123845,153.66666666666666
EK202310117679,155.93333333333334
EK202310226733,136.06666666666666
EK202310146806,154.4
EK202310186532,137.63333333333333
EK202310198523,131.76666666666668
EK202310169242,152.33333333333334
EK202310189605,134.56666666666666
EK202310177460,150.4
EK202310156053,129.13333333333333
EK202310138997,142.86666666666667
EK202310231114,135.4
EK202310147763,138.9
EK202310119709,150.0
EK202310121129,143.23333333333332
EK202310137901,142.06666666666666
EK202310144077,161.73333333333332
EK202310110337,129.16666666666666
EK202310184408,128.53333333333333
EK202310215841,139.13333333333333
EK202310157214,139.53333333333333
EK202310193140,138.3
EK202310216105,135.73333333333332
EK202310246420,135.36666666666667
EK202310118424,126.9
EK202310144290,134.63333333333333
EK202310236171,142.36666666666667
EK202310161913,148.46666666666667
EK202310116195,138.4
EK202310140252,138.96666666666667
EK202310238025,152.93333333333334
EK202310146861,142.36666666666667
EK202310125756,142.76666666666668
EK202310211082,136.96666666666667
EK202310202590,134.36666666666667
EK202310212292,140.73333333333332
EK202310151188,148.5
EK202310186431,168.33333333333334
EK202310197054,142.53333333333333
EK202310229535,137.36666666666667
EK202310237693,132.8
EK202310127899,152.83333333333334
EK202310125513,130.13333333333333
EK202310143417,143.7
EK202310114922,146.26666666666668
EK202310185011,142.36666666666667
EK202310157380,145.76666666666668
EK202310242841,147.0
EK202310128764,132.3
EK202310160302,141.66666666666666
EK202310132265,137.2
EK202310142152,136.06666666666666
EK202310184138,151.9
EK202310218922,139.7
EK202310105732,127.4
EK202310202421,131.5
EK202310204745,130.3
EK202310231651,144.8
EK202310206373,141.7
EK202310231327,142.23333333333332
EK202310129440,139.16666666666666
EK202310229405,146.6
EK202310233561,135.46666666666667
EK202310141433,147.83333333333334
EK202310164651,156.6
EK202310201935,142.6
EK202310184574,133.33333333333334
EK202310223915,151.86666666666667
EK202310200908,151.1
EK202310128941,141.26666666666668
EK202310186952,159.1
EK202310193974,146.4
EK202310169879,155.3
EK202310172093,134.13333333333333
EK202310184529,134.8
EK202310230089,130.03333333333333
EK202310181118,156.76666666666668
EK202310204225,156.9
EK202310112100,143.9
EK202310222373,150.76666666666668
EK202310182126,159.5
EK202310169072,139.8
EK202310203100,145.03333333333333
EK202310228065,161.36666666666667
EK202310003374,130.2
EK202310231993,143.9
EK202310166999,147.76666666666668
EK202310113561,140.06666666666666
EK202310150384,158.66666666666666
EK202310204151,146.16666666666666
EK202310243179,158.46666666666667
EK202310229664,136.96666666666667
EK202310214850,148.33333333333334
EK202310203348,149.2
EK202310146725,131.93333333333334
EK202310134763,129.73333333333332
EK202310145729,147.2
EK202310246535,135.7
EK202310141577,134.7
EK202310216160,132.7
EK202310116782,133.23333333333332
EK202310211327,138.3
EK202310204090,153.63333333333333
EK202310175898,158.1
EK202310226259,139.8
EK202310151274,138.8
EK202310154215,141.9
EK202310174277,143.6
EK202320006496,166.7
EK202310141969,155.3
EK202320005622,156.36666666666667
EK202310157093,145.4
EK202310139909,145.03333333333333
EK202310209908,146.63333333333333
EK202310218730,140.33333333333334
EK202310229718,130.6
EK202310111615,135.43333333333334
EK202310138168,132.7
EK202310162118,169.16666666666666
EK202310164185,142.9
EK202310123341,137.13333333333333
EK202310154152,133.06666666666666
EK202310169662,138.76666666666668
EK202310195289,141.23333333333332
EK202310247758,160.6
EK202310223580,136.0
EK202310104690,133.23333333333332
EK202310234439,131.76666666666668
EK202310225052,164.8
EK202310139674,151.56666666666666
EK202310186662,139.5
EK202310198339,148.86666666666667
EK202310219978,143.8
EK202310205279,144.73333333333332
EK202310241147,140.26666666666668
EK202310225981,164.2
EK202310168112,133.0
EK202310226106,145.36666666666667
EK202310116095,133.9
EK202310114593,143.16666666666666
EK202310175636,133.36666666666667
EK202310117905,147.3
EK202310200614,146.43333333333334
EK202310137390,138.43333333333334
EK202310196458,163.23333333333332
EK202310212839,132.66666666666666
EK202310149449,156.16666666666666
EK202310172721,138.86666666666667
EK202310133382,132.96666666666667
EK202310171991,152.6
EK202310178147,145.53333333333333
EK202310210822,126.83333333333333
EK202310169958,145.53333333333333
EK202310216612,137.33333333333334
EK202310190351,150.56666666666666
EK202310128333,153.16666666666666
EK202310156052,149.03333333333333
EK202310207300,144.06666666666666
EK202310148098,138.73333333333332
EK202310236834,141.16666666666666
EK202310206502,149.46666666666667
EK202310232490,152.53333333333333
EK202310115920,144.43333333333334
EK202310155557,141.33333333333334
EK202310118792,152.83333333333334
EK202310213449,145.93333333333334
EK202310157956,127.3
EK202310202461,148.53333333333333
EK202310210080,152.36666666666667
EK202310123713,148.86666666666667
EK202310138636,148.23333333333332
EK202310197194,151.43333333333334
EK202310136131,172.03333333333333
EK202310194280,135.23333333333332
EK202310144073,164.16666666666666
EK202310196767,159.1
EK202310152659,141.53333333333333
EK202310119318,135.76666666666668
EK202310175079,142.63333333333333
EK202310246973,137.9
EK202310177069,135.66666666666666
EK202310228915,141.9
EK202310237967,129.5
EK202310004766,143.2
EK202310197580,171.33333333333334
EK202310163370,159.43333333333334
EK202310126258,128.06666666666666
EK202320006245,166.3
EK202310214455,140.26666666666668
EK202310225077,174.03333333333333
EK202310121345,131.6
EK202310118753,131.76666666666668
EK202310209148,139.66666666666666
EK202310235651,139.83333333333334
EK202310195584,146.4
EK202310131541,138.06666666666666
EK202310167958,160.23333333333332
EK202310232848,127.06666666666666
EK202310112373,138.8
EK202310247588,180.36666666666667
EK202310124781,148.0
EK202310187345,172.26666666666668
EK202310117200,146.63333333333333
EK202310103838,136.7
EK202310123310,145.43333333333334
EK202310193567,140.2
EK202310176987,155.36666666666667
EK202310217483,130.46666666666667
EK202310219653,123.63333333333334
EK202310189258,151.4
EK202310213235,140.93333333333334
EK202310148485,136.96666666666667
EK202310243846,130.23333333333332
EK202310157685,147.33333333333334
EK202310228217,167.46666666666667
EK202310167414,158.3
EK202310116553,139.96666666666667
EK202310154306,130.4
EK202310218246,141.56666666666666
EK202310214924,152.33333333333334
EK202310124301,128.56666666666666
EK202310132969,136.43333333333334
EK202310116665,140.46666666666667
EK202310126109,149.63333333333333
EK202310246626,156.53333333333333
EK202310165655,135.43333333333334
EK202310222900,135.26666666666668
EK202310183920,124.2
EK202310188655,138.4
EK202310140837,149.1
EK202310110105,136.63333333333333
EK202310166926,165.03333333333333
EK202310222571,146.66666666666666
EK202310130862,167.33333333333334
EK202310159918,154.7
EK202310191732,172.23333333333332
EK202310154430,161.3
EK202310209379,133.43333333333334
EK202310242826,170.06666666666666
EK202310127621,143.8
EK202310144269,138.9
EK202310168554,174.03333333333333
EK202310225096,126.0
EK202310004191,152.83333333333334
EK202310198832,130.2
EK202310166122,151.0
EK202310197812,179.93333333333334
EK202310173577,135.16666666666666
EK202310107780,134.76666666666668
EK202310200080,136.53333333333333
EK202310244832,161.76666666666668
EK202310153701,141.9
EK202310248897,146.2
EK202310238758,145.26666666666668
EK202310180956,174.13333333333333
EK202310133597,169.36666666666667
EK202310165926,148.6
EK202310113563,143.6
EK202310219177,139.26666666666668
EK202310215546,141.46666666666667
EK202310239803,143.66666666666666
EK202310170081,129.43333333333334
EK202310206625,147.8
EK202310104069,131.93333333333334
EK202310186393,164.13333333333333
EK202310173267,132.03333333333333
EK202310110426,155.73333333333332
EK202310164765,137.7
EK202310158220,140.23333333333332
EK202310168816,139.23333333333332
EK202310204071,151.73333333333332
EK202310157259,150.5
EK202310156843,135.36666666666667
EK202310223529,140.8
EK202310149961,141.73333333333332
EK202310108241,137.06666666666666
EK202310168245,136.73333333333332
EK202310191021,142.26666666666668
EK202310165776,148.96666666666667
EK202310172874,142.7
EK202310163779,131.96666666666667
EK202310188731,167.33333333333334
EK202310105850,134.13333333333333
EK202310129025,157.36666666666667
EK202310122251,141.36666666666667
EK202310233739,132.86666666666667
EK202310145467,138.0
EK202310125541,149.86666666666667
EK202310128736,145.43333333333334
EK202310157339,149.76666666666668
EK202310204674,153.86666666666667
EK202310199931,135.03333333333333
EK202310159776,142.8
EK202310233618,149.56666666666666
EK202310209554,156.63333333333333
EK202310147590,139.73333333333332
EK202310233558,138.46666666666667
EK202310141475,140.23333333333332
EK202310192184,139.8
EK202310121465,137.3
EK202310144674,148.86666666666667
EK202310225145,150.56666666666666
EK202310211862,128.96666666666667
EK202310218476,127.86666666666666
EK202310227106,157.83333333333334
EK202310184475,134.9
EK202310132027,143.6
EK202310134826,141.13333333333333
EK202310182784,144.7
EK202310236142,126.06666666666666
EK202310215997,168.0
EK202310218885,152.8
EK202310189497,134.9
EK202310242392,140.83333333333334
EK202310139831,142.43333333333334
EK202310159899,131.26666666666668
EK202320007536,152.83333333333334
EK202310205864,148.5
EK202310205412,152.66666666666666
EK202310178623,148.83333333333334
EK202310144137,136.5
EK202310156851,137.5
EK202310200692,139.83333333333334
EK202310221442,155.26666666666668
EK202310225402,145.13333333333333
EK202310128314,147.76666666666668
EK202310135585,145.9
EK202310230304,159.5
EK202310106564,150.23333333333332
EK202310195276,132.03333333333333
EK202310168561,154.16666666666666
EK202310238035,148.23333333333332
EK202310210412,137.1
EK202310193015,142.16666666666666
EK202310160429,140.66666666666666
EK202310203227,123.0
EK202310144260,130.33333333333334
EK202310231994,141.0
EK202310169556,139.5
EK202310112231,149.0
EK202310179305,133.26666666666668
EK202310111693,144.23333333333332
EK202310163778,163.13333333333333
EK202310197562,148.4
EK202310147780,133.56666666666666
EK202310165497,154.66666666666666
EK202310191527,134.46666666666667
EK202310106149,140.23333333333332
EK202310179787,138.66666666666666
EK202310247018,155.76666666666668
EK202310177578,144.13333333333333
EK202310138872,163.53333333333333
EK202310204378,136.36666666666667
EK202310146296,148.26666666666668
EK202310110160,137.16666666666666
EK202310179095,153.23333333333332
EK202310220481,131.3
EK202310227227,152.63333333333333
EK202310234336,150.4
EK202310145809,134.0
EK202310209306,147.1
EK202310225649,139.66666666666666
EK202310226704,144.86666666666667
EK202310157072,167.23333333333332
EK202310121530,134.23333333333332
EK202310165600,139.3
EK202310197233,147.63333333333333
EK202310184332,143.1
EK202310143743,147.9
EK202310154640,138.33333333333334
EK202310158286,140.0
EK202310123880,144.33333333333334
EK202310182423,160.1
EK202310124053,129.53333333333333
EK202310206144,140.63333333333333
EK202310140890,154.6
EK202310127015,128.2
EK202310134941,148.96666666666667
EK202310119304,134.16666666666666
EK202310212796,158.56666666666666
EK202310108377,133.3
EK202310174180,136.26666666666668
EK202310239157,153.16666666666666
EK202310216632,143.26666666666668
EK202310172285,138.16666666666666
EK202310150279,144.63333333333333
EK202310186491,130.53333333333333
EK202310197932,148.63333333333333
EK202310120172,133.53333333333333
EK202310216664,145.43333333333334
EK202320006884,181.6
EK202310178918,146.76666666666668
EK202310144935,140.1
EK202310141510,140.43333333333334
EK202310216762,126.36666666666666
EK202310106406,142.0
EK202310111996,148.0
EK202310208681,135.83333333333334
EK202310226247,130.56666666666666
EK202310113253,162.8
EK202310122999,138.0
EK202310155079,140.06666666666666
EK202310160222,137.56666666666666
EK202310210742,140.6
EK202310156801,140.5
EK202310159360,145.9
EK202310180024,149.3
EK202310213928,145.26666666666668
EK202310152334,143.63333333333333
EK202310245937,131.53333333333333
EK202310164808,163.13333333333333
EK202310146870,149.53333333333333
EK202310163950,148.5
EK202310195716,156.7
EK202310150305,145.03333333333333
EK202310229713,133.26666666666668
EK202310188916,167.46666666666667
EK202310121395,147.26666666666668
EK202310160376,135.56666666666666
EK202310244651,152.36666666666667
EK202310150169,131.53333333333333
EK202310110958,140.26666666666668
EK202310143966,134.7
EK202310221741,143.33333333333334
EK202310187012,148.03333333333333
EK202310193822,176.43333333333334
EK202310172094,137.4
EK202310178633,154.63333333333333
EK202310117674,147.83333333333334
EK202310133805,132.33333333333334
EK202310180948,166.3
EK202310203849,138.6
EK202310149491,174.36666666666667
EK202310216830,158.1
EK202310229432,132.3
EK202310109652,145.6
EK202310181925,133.3
EK202310196245,139.83333333333334
EK202310248098,134.33333333333334
EK202310183221,163.46666666666667
EK202310196195,156.0
EK202310197137,151.7
EK202310110247,140.83333333333334
EK202310144126,144.13333333333333
EK202310156911,162.63333333333333
EK202310224215,137.5
EK202310236337,144.83333333333334
EK202310188431,145.56666666666666
EK202310137114,163.66666666666666
EK202310115030,142.06666666666666
EK202310117460,125.46666666666667
EK202310162361,130.63333333333333
EK202310130281,170.73333333333332
EK202310148428,133.0
EK202310163311,139.2
EK202310145526,138.26666666666668
EK202310235374,136.36666666666667
EK202310156223,146.3
EK202310151269,135.83333333333334
EK202310150741,148.43333333333334
EK202310225372,159.03333333333333
EK202310133344,134.5
EK202310127071,133.23333333333332
EK202310152237,154.9
EK202310244229,138.63333333333333
EK202310167190,137.6
EK202310154488,155.2
EK202310211108,130.03333333333333
EK202310114416,150.36666666666667
EK202310222978,174.76666666666668
EK202310187337,174.8
EK202310195712,175.7
EK202310176238,156.63333333333333
EK202310204719,157.03333333333333
EK202310184298,139.43333333333334
EK202310215525,142.96666666666667
EK202310154861,136.8
EK202310200739,132.26666666666668
EK202310242424,134.66666666666666
EK202310247300,126.23333333333333
EK202310116475,137.56666666666666
EK202310225458,128.5
EK202310126918,146.76666666666668
EK202310185579,131.0
EK202310241455,140.2
EK202310209465,133.5
EK202310142842,139.46666666666667
EK202310185122,150.86666666666667
EK202310223530,135.03333333333333
EK202310188514,147.53333333333333
EK202310171731,135.73333333333332
EK202310130376,146.7
EK202310222189,124.96666666666667
EK202310106430,134.36666666666667
EK202310127369,141.03333333333333
EK202310236443,132.0
EK202310182405,150.3
EK202310210187,134.63333333333333
EK202310116888,131.0
EK202310173132,164.13333333333333
EK202310108743,130.03333333333333
EK202310125006,133.9
EK202310213574,136.23333333333332
EK202310165356,142.56666666666666
EK202310149418,159.03333333333333
EK202310198882,129.03333333333333
EK202310231320,145.53333333333333
EK202310205653,138.03333333333333
EK202310198599,130.1
EK202310199963,141.33333333333334
EK202310173699,147.06666666666666
EK202310245726,131.56666666666666
EK202320006040,167.2
EK202310154743,155.33333333333334
EK202310188160,131.93333333333334
EK202310214367,158.1
EK202310103702,128.5
EK202310127965,144.0
EK202310203245,159.4
EK202310139888,144.06666666666666
EK202310108972,140.73333333333332
EK202310004612,138.56666666666666
EK202310143552,142.36666666666667
EK202310120024,157.3
EK202310221518,150.86666666666667
EK202310180966,169.63333333333333
EK202310193489,144.8
EK202310117005,134.96666666666667
EK202310213271,146.16666666666666
EK202310120394,145.66666666666666
EK202310183259,157.2
EK202310125697,139.13333333333333
EK202310110553,141.06666666666666
EK202310150138,142.83333333333334
EK202310169349,127.23333333333333
EK202310224959,133.1
EK202310003872,152.0
EK202310189922,149.83333333333334
EK202310196746,159.23333333333332
EK202310189397,148.53333333333333
EK202310154076,148.1
EK202310003409,128.6
EK202310132461,135.43333333333334
EK202310114430,143.36666666666667
EK202310207939,133.1
EK202310219274,137.93333333333334
EK202310226342,144.86666666666667
EK202310127397,132.23333333333332
EK202310237125,122.83333333333333
EK202310214068,170.43333333333334
EK202310184942,154.3
EK202310113334,137.63333333333333
EK202310121808,131.5
EK202310134472,139.23333333333332
EK202310213189,140.36666666666667
EK202310200986,133.93333333333334
EK202310183319,140.23333333333332
EK202310138451,140.4
EK202310134480,131.66666666666666
EK202310248001,157.46666666666667
EK202310215511,147.76666666666668
EK202310148692,172.63333333333333
EK202310003356,136.9
EK202310186363,154.43333333333334
EK202310117649,146.36666666666667
EK202310107222,133.53333333333333
EK202310140103,140.93333333333334
EK202310162055,151.06666666666666
EK202310160543,142.0
EK202310104526,135.8
EK202310111072,152.9
EK202310144115,134.96666666666667
EK202310227753,162.73333333333332
EK202310168401,147.76666666666668
EK202310225278,135.5
EK202310121727,135.6
EK202310209068,145.96666666666667
EK202310117324,142.63333333333333
EK202310119649,146.7
EK202310154151,132.86666666666667
EK202310235668,136.76666666666668
EK202310197052,134.7
EK202310133218,145.03333333333333
EK202310228623,140.63333333333333
EK202310236771,137.7
EK202320007756,147.43333333333334
EK202310123680,141.56666666666666
EK202310153796,132.23333333333332
EK202310184256,170.4
EK202310189360,131.36666666666667
EK202310169170,152.06666666666666
EK202310238568,154.16666666666666
EK202310147463,135.8
EK202310246348,136.86666666666667
EK202310146645,138.26666666666668
EK202310112043,137.73333333333332
EK202310126693,141.6
EK202310105633,132.83333333333334
EK202310108187,153.33333333333334
EK202310142659,144.4
EK202310154109,163.13333333333333
EK202310187961,171.76666666666668
EK202310138151,145.53333333333333
EK202310145768,134.36666666666667
EK202310204437,135.43333333333334
EK202310234444,138.03333333333333
EK202310146920,137.06666666666666
EK202310191972,158.63333333333333
EK202310135664,139.03333333333333
EK202310136647,170.33333333333334
EK202310149136,142.03333333333333
EK202310004755,135.13333333333333
EK202310003806,140.1
EK202320005862,144.93333333333334
EK202310238222,128.66666666666666
EK202310165638,138.4
EK202310195278,146.5
EK202310191050,145.96666666666667
EK202310165081,177.6
EK202310141108,134.3
EK202310225501,139.76666666666668
EK202310190006,154.9
EK202310232901,141.8
EK202310183145,141.93333333333334
EK202310133834,177.33333333333334
EK202310111865,130.43333333333334
EK202310233162,143.0
EK202310144096,135.2
EK202310241460,159.03333333333333
EK202310148061,146.4
EK202310123096,135.9
EK202310168745,131.9
EK202310232533,135.1
EK202310238139,136.26666666666668
EK202310107671,155.36666666666667
EK202310003635,140.66666666666666
EK202310160939,145.36666666666667
EK202310165138,134.96666666666667
EK202310177363,152.96666666666667
EK202310140380,150.3
EK202310127640,135.46666666666667
EK202310145483,138.7
EK202310144142,135.36666666666667
EK202310182466,144.1
EK202310134774,127.03333333333333
EK202310239504,144.63333333333333
EK202310179694,136.73333333333332
EK202310105818,143.5
EK202310206801,143.43333333333334
EK202310133427,154.9
EK202310172349,130.93333333333334
EK202310144166,141.03333333333333
EK202310118960,125.46666666666667
EK202310199115,150.2
EK202310213777,149.56666666666666
EK202310232118,141.03333333333333
EK202310204757,139.2
EK202310241858,141.76666666666668
EK202310204589,166.9
EK202310224131,134.4
EK202310160384,151.5
EK202310158733,147.46666666666667
EK202310139320,133.26666666666668
EK202310186373,152.86666666666667
EK202310207408,146.56666666666666
EK202310202032,133.76666666666668
EK202310191726,141.43333333333334
EK202310237659,144.13333333333333
EK202310202929,163.0
EK202310138221,130.3
EK202310213944,139.43333333333334
EK202310217592,141.53333333333333
EK202310156873,142.73333333333332
EK202310154026,127.53333333333333
EK202310227896,130.83333333333334
EK202310165724,168.56666666666666
EK202310160534,138.53333333333333
EK202310238733,145.26666666666668
EK202310187242,152.63333333333333
EK202310160829,152.3
EK202310160276,158.86666666666667
EK202310137939,128.63333333333333
EK202310200291,135.56666666666666
EK202310238138,129.6
EK202310217144,149.63333333333333
EK202310196491,138.8
EK202320006298,136.26666666666668
EK202310228178,128.8
EK202310138802,137.53333333333333
EK202310240713,143.9
EK202310175243,154.9
EK202310207967,130.83333333333334
EK202310107352,138.66666666666666
EK202310211309,141.0
EK202310131783,151.56666666666666
EK202310166826,154.03333333333333
EK202310112512,129.93333333333334
EK202310153955,177.93333333333334
EK202310223762,128.73333333333332
EK202310220803,134.3
EK202310191806,133.86666666666667
EK202310139794,135.13333333333333
EK202310004495,160.1
EK202310165321,152.4
EK202310152644,144.26666666666668
EK202310107844,140.0
EK202310224636,148.86666666666667
EK202310182912,139.13333333333333
EK202310227725,132.03333333333333
EK202310129401,138.96666666666667
EK202310132710,126.16666666666667
EK202310167591,152.26666666666668
EK202310209362,148.06666666666666
EK202310191553,153.4
EK202310191129,138.03333333333333
EK202310229273,134.2
EK202310177141,144.66666666666666
EK202310210987,135.0
EK202310246808,131.56666666666666
EK202310186424,144.46666666666667
EK202310243671,151.2
EK202310157978,130.9
EK202310141176,132.2
EK202310166632,153.6
EK202310188518,145.03333333333333
EK202310176726,156.83333333333334
EK202310232858,162.76666666666668
EK202310203103,136.93333333333334
EK202310172581,146.23333333333332
EK202310129669,137.43333333333334
EK202310149026,151.8
EK202310151271,143.53333333333333
EK202310164311,133.36666666666667
EK202310193156,141.56666666666666
EK202310183315,146.26666666666668
EK202310129742,167.73333333333332
EK202310244163,148.13333333333333
EK202310162820,132.8
EK202310158627,137.93333333333334
EK202310195793,140.8
EK202310243898,173.3
EK202310211036,135.76666666666668
EK202310231066,131.9
EK202310188792,154.06666666666666
EK202310181166,158.93333333333334
EK202310240476,140.23333333333332
EK202310197771,166.83333333333334
EK202310141037,156.96666666666667
EK202310204780,138.03333333333333
EK202310191058,154.53333333333333
EK202310173228,138.63333333333333
EK202310197491,136.56666666666666
EK202310156720,150.4
EK202310244219,138.36666666666667
EK202310119128,141.36666666666667
EK202310241327,163.0
EK202310152238,136.56666666666666
EK202310179839,128.3
